2014/09,424.4400024
2014/09,394.79599
2014/09,408.9039917
2014/09,398.8210144
2014/09,402.1520081
2014/09,435.7909851
2014/09,423.2049866
2014/09,411.5740051
2014/09,404.4249878
2014/09,399.519989
2014/09,377.1809998
2014/09,375.4670105
2014/09,386.9440002
2014/09,383.6149902
2014/09,375.071991
2014/10,359.5119934
2014/10,328.8659973
2014/10,320.5100098
2014/10,330.07901
2014/10,336.1870117
2014/10,352.9400024
2014/10,365.026001
2014/10,361.5620117
2014/10,362.2990112
2014/10,378.5490112
2014/10,390.4140015
2014/10,400.8699951
2014/10,394.7730103
2014/10,382.5559998
2014/10,383.7579956
2014/10,391.4419861
2014/10,389.54599
2014/10,382.8450012
2014/10,386.4750061
2014/10,383.1579895
2014/10,358.4169922
2014/10,358.3450012
2014/10,347.2709961
2014/10,354.70401
2014/10,352.9890137
2014/10,357.6180115
2014/10,335.5910034
2014/10,345.3049927
2014/10,338.3210144
2014/10,325.7489929
2014/11,325.8919983
2014/11,327.5539856
2014/11,330.4920044
2014/11,339.4859924
2014/11,349.2900085
2014/11,342.4150085
2014/11,345.4880066
2014/11,363.2640076
2014/11,366.9240112
2014/11,367.6950073
2014/11,423.5610046
2014/11,420.7349854
2014/11,397.8179932
2014/11,376.1329956
2014/11,387.8819885
2014/11,387.4079895
2014/11,375.197998
2014/11,380.5549927
2014/11,357.8399963
2014/11,350.8479919
2014/11,352.9200134
2014/11,367.572998
2014/11,376.901001
2014/11,375.3479919
2014/11,368.3699951
2014/11,369.6700134
2014/11,376.446991
2014/11,375.4909973
2014/11,378.0469971
2014/11,379.2449951
2014/12,381.3150024
2014/12,375.0100098
2014/12,369.6040039
2014/12,376.8540039
2014/12,374.7850037
2014/12,375.0950012
2014/12,361.9089966
2014/12,352.2189941
2014/12,346.3649902
2014/12,350.506012
2014/12,352.5419922
2014/12,347.3760071
2014/12,351.6319885
2014/12,345.3450012
2014/12,327.0620117
2014/12,319.776001
2014/12,311.3959961
2014/12,317.8429871
2014/12,329.9559937
2014/12,320.8429871
2014/12,331.8859863
2014/12,334.571991
2014/12,322.5339966
2014/12,319.0079956
2014/12,327.9240112
2014/12,315.8630066
2014/12,317.2390137
2014/12,312.6700134
2014/12,310.7369995
2014/12,320.1929932
2014/12,314.2489929
2015/01,315.0320129
2015/01,281.0820007
2015/01,264.1950073
2015/01,274.473999
2015/01,286.1889954
2015/01,294.3370056
2015/01,283.348999
2015/01,290.4079895
2015/01,274.79599
2015/01,265.6600037
2015/01,267.79599
2015/01,225.8609924
2015/01,178.1029968
2015/01,209.8439941
2015/01,208.0970001
2015/01,199.2599945
2015/01,210.3390045
2015/01,214.8609924
2015/01,211.3150024
2015/01,226.8970032
2015/01,233.4060059
2015/01,232.8789978
2015/01,247.8470001
2015/01,253.7180023
2015/01,273.4729919
2015/01,263.4750061
2015/01,233.9149933
2015/01,233.5130005
2015/01,226.4250031
2015/01,217.4640045
2015/01,226.9720001
2015/02,238.2290039
2015/02,227.2680054
2015/02,226.8529968
2015/02,217.1109924
2015/02,222.2660065
2015/02,227.7539978
2015/02,223.4120026
2015/02,220.1100006
2015/02,219.8390045
2015/02,219.1849976
2015/02,221.7640076
2015/02,235.427002
2015/02,257.3210144
2015/02,234.8249969
2015/02,233.8430023
2015/02,243.6100006
2015/02,236.326004
2015/02,240.2830048
2015/02,243.779007
2015/02,244.5339966
2015/02,235.977005
2015/02,238.8919983
2015/02,238.7350006
2015/02,237.4700012
2015/02,236.4259949
2015/02,253.8280029
2015/02,254.2630005
2015/02,260.2019958
2015/03,275.6700134
2015/03,281.7019958
2015/03,273.0920105
2015/03,276.178009
2015/03,272.7229919
2015/03,276.2609863
2015/03,274.3540039
2015/03,289.6069946
2015/03,291.7600098
2015/03,296.3789978
2015/03,294.3540039
2015/03,285.3370056
2015/03,281.8850098
2015/03,286.3930054
2015/03,290.5929871
2015/03,285.5050049
2015/03,256.2990112
2015/03,260.928009
2015/03,261.7489929
2015/03,260.0249939
2015/03,267.9599915
2015/03,266.7399902
2015/03,245.5950012
2015/03,246.1970062
2015/03,248.5319977
2015/03,247.029007
2015/03,252.7980042
2015/03,242.7129974
2015/03,247.526001
2015/03,244.223999
2015/03,247.2720032
2015/03,253.0050049
2015/04,254.3220062
2015/04,253.6970062
2015/04,260.5979919
2015/04,255.4920044
2015/04,253.1799927
2015/04,245.0220032
2015/04,243.6759949
2015/04,236.0720062
2015/04,236.552002
2015/04,236.1529999
2015/04,224.5870056
2015/04,219.1589966
2015/04,223.8329926
2015/04,228.572998
2015/04,222.8820038
2015/04,223.3560028
2015/04,222.6000061
2015/04,224.6260071
2015/04,235.2689972
2015/04,234.1759949
2015/04,236.4620056
2015/04,231.2680054
2015/04,226.3899994
2015/04,219.4299927
2015/04,229.2859955
2015/04,225.8549957
2015/04,225.8079987
2015/04,236.1450043
2015/04,232.0789948
2015/04,234.9299927
2015/05,240.3580017
2015/05,239.0180054
2015/05,236.1210022
2015/05,229.7819977
2015/05,237.3339996
2015/05,243.8630066
2015/05,241.8320007
2015/05,240.2960052
2015/05,242.1580048
2015/05,241.1119995
2015/05,236.3769989
2015/05,236.9290009
2015/05,237.6049957
2015/05,236.1529999
2015/05,236.802002
2015/05,233.128006
2015/05,231.9470062
2015/05,234.0180054
2015/05,235.3439941
2015/05,240.3480072
2015/05,238.871994
2015/05,240.9530029
2015/05,237.1100006
2015/05,237.1159973
2015/05,237.2830048
2015/05,237.4080048
2015/05,237.095993
2015/05,233.3450012
2015/05,230.1900024
2015/05,222.9259949
2015/05,225.8029938
2015/06,225.8739929
2015/06,224.3240051
2015/06,224.9519958
2015/06,225.6190033
2015/06,222.8809967
2015/06,228.4889984
2015/06,229.0480042
2015/06,228.8029938
2015/06,229.7050018
2015/06,229.9819946
2015/06,232.4019928
2015/06,233.5429993
2015/06,236.822998
2015/06,250.8950043
2015/06,249.2839966
2015/06,249.0070038
2015/06,244.6060028
2015/06,245.2120056
2015/06,243.9440002
2015/06,246.9900055
2015/06,244.2960052
2015/06,240.5149994
2015/06,242.798996
2015/06,243.5939941
2015/06,250.9900055
2015/06,249.0110016
2015/06,257.0639954
2015/06,263.071991
2015/06,258.6210022
2015/06,255.4120026
2015/07,256.3359985
2015/07,260.8859863
2015/07,271.9129944
2015/07,269.0299988
2015/07,266.2070007
2015/07,270.7850037
2015/07,269.2279968
2015/07,284.8940125
2015/07,293.1149902
2015/07,310.8670044
2015/07,292.0539856
2015/07,287.4639893
2015/07,285.82901
2015/07,278.0889893
2015/07,279.4719849
2015/07,274.901001
2015/07,273.6140137
2015/07,278.9809875
2015/07,275.8330078
2015/07,277.2219849
2015/07,276.0490112
2015/07,288.2780151
2015/07,288.696991
2015/07,292.6860046
2015/07,293.6239929
2015/07,294.427002
2015/07,289.5899963
2015/07,287.7219849
2015/07,284.6499939
2015/07,281.6010132
2015/07,282.6140137
2015/08,281.2269897
2015/08,285.2179871
2015/08,281.8819885
2015/08,278.5769958
2015/08,279.5849915
2015/08,260.9970093
2015/08,265.0830078
2015/08,264.4700012
2015/08,270.3859863
2015/08,266.3760071
2015/08,264.0799866
2015/08,265.6799927
2015/08,261.5509949
2015/08,258.5069885
2015/08,257.9760132
2015/08,211.0789948
2015/08,226.6840057
2015/08,235.3500061
2015/08,232.5690002
2015/08,230.3899994
2015/08,228.1690063
2015/08,210.4949951
2015/08,221.6089935
2015/08,225.8309937
2015/08,224.7689972
2015/08,231.3959961
2015/08,229.7799988
2015/08,228.7610016
2015/08,230.0559998
2015/08,228.1210022
2015/08,229.2839966
2015/09,227.1829987
2015/09,230.2980042
2015/09,235.0189972
2015/09,239.8399963
2015/09,239.8470001
2015/09,243.6069946
2015/09,238.1679993
2015/09,238.477005
2015/09,240.1069946
2015/09,235.2290039
2015/09,230.5119934
2015/09,230.6439972
2015/09,230.3040009
2015/09,229.0910034
2015/09,229.8099976
2015/09,232.9750061
2015/09,231.4929962
2015/09,231.2120056
2015/09,227.0850067
2015/09,230.6179962
2015/09,230.2830048
2015/09,234.529007
2015/09,235.1439972
2015/09,234.3399963
2015/09,232.7570038
2015/09,239.1419983
2015/09,236.6869965
2015/09,236.0599976
2015/09,237.548996
2015/09,237.2929993
2015/10,238.7299957
2015/10,238.2590027
2015/10,240.3829956
2015/10,246.0630035
2015/10,242.9689941
2015/10,242.3040009
2015/10,243.9309998
2015/10,244.9409943
2015/10,247.0500031
2015/10,245.3079987
2015/10,249.5079956
2015/10,251.9889984
2015/10,254.3200073
2015/10,262.868988
2015/10,270.6400146
2015/10,261.6430054
2015/10,263.4370117
2015/10,269.4630127
2015/10,266.2720032
2015/10,274.0230103
2015/10,276.4960022
2015/10,281.6539917
2015/10,283.6799927
2015/10,285.2999878
2015/10,293.7879944
2015/10,304.6180115
2015/10,313.855011
2015/10,328.0150146
2015/10,314.1659851
2015/10,325.4309998
2015/11,361.1889954
2015/11,403.4169922
2015/11,411.5629883
2015/11,386.3540039
2015/11,374.4700012
2015/11,386.4819946
2015/11,373.3680115
2015/11,380.2569885
2015/11,336.8190002
2015/11,311.0840149
2015/11,338.1520081
2015/11,336.7529907
2015/11,332.9060059
2015/11,320.1659851
2015/11,330.7510071
2015/11,335.0939941
2015/11,334.5899963
2015/11,326.1489868
2015/11,322.0220032
2015/11,326.927002
2015/11,324.5360107
2015/11,323.04599
2015/11,320.04599
2015/11,328.2059937
2015/11,352.6839905
2015/11,358.0419922
2015/11,357.381012
2015/11,371.2940063
2015/11,377.3210144
2015/11,362.4880066
2015/12,359.1870117
2015/12,361.04599
2015/12,363.1830139
2015/12,388.9490051
2015/12,388.7829895
2015/12,395.5360107
2015/12,415.5629883
2015/12,417.5629883
2015/12,415.4790039
