Filename:                     High           Low          Open         Close        Volume     Adj Close
Date                                                                                          
2014-10-27  358.631989    349.808990    354.777008    352.989014    1.303300e+07  352.989014  
2014-10-28  359.984009    352.678986    353.214996    357.618011    7.845880e+06  357.618011  
2014-10-29  357.833008    335.342987    357.088989    335.591003    1.819270e+07  335.591003  
2014-10-30  350.912994    335.071991    335.709015    345.304993    3.017790e+07  345.304993  
2014-10-31  348.045013    337.141998    345.009003    338.321014    1.254540e+07  338.321014  
2014-11-01  340.528992    321.054993    338.649994    325.748993    1.667720e+07  325.748993  
2014-11-02  329.049988    320.626007    326.075012    325.891998    8.603620e+06  325.891998  
2014-11-03  334.002014    325.480988    325.569000    327.553986    1.294850e+07  327.553986  
2014-11-04  331.766998    325.076996    327.161011    330.492004    1.565550e+07  330.492004  
2014-11-05  343.368988    330.683014    330.683014    339.485992    1.981720e+07  339.485992  
2014-11-06  352.966003    338.424011    339.458008    349.290009    1.879700e+07  349.290009  
2014-11-07  352.731995    341.776001    349.817993    342.415009    1.683420e+07  342.415009  
2014-11-08  347.032013    342.153992    342.153992    345.488007    8.535470e+06  345.488007  
2014-11-09  363.626007    344.255005    345.376007    363.264008    2.420560e+07  363.264008  
2014-11-10  374.816010    357.561005    362.265015    366.924011    3.045010e+07  366.924011  
2014-11-11  371.309998    363.734985    365.856995    367.695007    1.583890e+07  367.695007  
2014-11-12  429.717987    367.984985    367.984985    423.561005    4.578320e+07  423.561005  
2014-11-13  457.092987    401.122986    427.273010    420.734985    5.894500e+07  420.734985  
2014-11-14  419.252014    384.789001    418.416992    397.817993    2.958920e+07  397.817993  
2014-11-15  405.528015    371.007996    399.649994    376.132996    1.572750e+07  376.132996  
2014-11-16  390.799011    374.601990    374.730011    387.881989    1.190560e+07  387.881989  
2014-11-17  410.199005    377.502014    388.348999    387.407990    4.151880e+07  387.407990  
2014-11-18  392.402008    371.117004    387.785004    375.197998    3.222250e+07  375.197998  
2014-11-19  386.480988    373.895996    373.895996    380.554993    1.893180e+07  380.554993  
2014-11-20  382.024994    356.781006    380.307007    357.839996    2.523320e+07  357.839996  
2014-11-21  357.878998    344.112000    357.878998    350.847992    2.985010e+07  350.847992  
2014-11-22  364.841003    350.877991    351.604004    352.920013    1.527300e+07  352.920013  
2014-11-23  370.845001    353.174988    353.174988    367.572998    1.515160e+07  367.572998  
2014-11-24  387.209015    366.669006    366.947998    376.901001    3.093010e+07  376.901001  
2014-11-25  394.700989    374.783997    376.885986    375.347992    2.544220e+07  375.347992  
2014-11-26  377.697998    365.816010    376.019012    368.369995    1.860170e+07  368.369995  
2014-11-27  373.992004    368.282013    370.502014    369.670013    8.748030e+06  369.670013  
2014-11-28  382.838013    358.454987    369.373993    376.446991    2.294650e+07  376.446991  
2014-11-29  387.601013    372.144989    376.152008    375.490997    1.537560e+07  375.490997  
2014-11-30  382.527008    373.308990    375.510010    378.046997    9.194440e+06  378.046997  
2014-12-01  383.661987    376.669006    378.248993    379.244995    1.176300e+07  379.244995  
2014-12-02  384.037994    377.863007    379.250000    381.315002    1.236410e+07  381.315002  
2014-12-03  383.026001    374.346008    381.721985    375.010010    1.334010e+07  375.010010  
2014-12-04  378.654999    367.759003    375.717987    369.604004    1.452960e+07  369.604004  
2014-12-05  379.191986    365.756012    369.441986    376.854004    1.518180e+07  376.854004  
2014-12-06  378.447998    370.945007    376.756989    374.785004    7.009320e+06  374.785004  
2014-12-07  376.291992    373.274994    374.835999    375.095001    6.491650e+06  375.095001  
2014-12-08  376.028992    361.885986    374.964996    361.908997    1.889870e+07  361.908997  
2014-12-09  363.066986    344.950989    361.894989    352.218994    3.291550e+07  352.218994  
2014-12-10  352.384003    346.364990    352.204987    346.364990    1.642770e+07  346.364990  
2014-12-11  361.356995    338.763000    344.339996    350.506012    3.243130e+07  350.506012  
2014-12-12  352.983002    349.290985    350.833008    352.541992    1.698980e+07  352.541992  
2014-12-13  352.381012    346.588013    352.381012    347.376007    1.167590e+07  347.376007  
2014-12-14  353.316010    345.417999    346.726990    351.631989    1.241520e+07  351.631989  
2014-12-15  351.815002    344.933990    351.360992    345.345001    1.726420e+07  345.345001  
2014-12-16  345.859009    327.062012    345.673004    327.062012    3.086490e+07  327.062012  
2014-12-17  333.954010    315.152008    326.855011    319.776001    3.756790e+07  319.776001  
2014-12-18  323.709015    304.231995    319.785004    311.395996    3.917300e+07  311.395996  
2014-12-19  318.532990    306.769012    311.178986    317.842987    2.382310e+07  317.842987  
2014-12-20  330.325012    316.044006    317.618988    329.955994    2.085670e+07  329.955994  
2014-12-21  329.628998    318.903015    329.542999    320.842987    1.520760e+07  320.842987  
2014-12-22  334.117004    320.424988    321.067993    331.885986    2.231510e+07  331.885986  
2014-12-23  336.286987    329.601990    332.016998    334.571991    1.657420e+07  334.571991  
2014-12-24  334.740997    321.356995    334.385010    322.533997    1.509230e+07  322.533997  
2014-12-25  322.670013    316.958008    322.286011    319.007996    9.883640e+06  319.007996  
2014-12-26  331.424011    316.627014    319.152008    327.924011    1.641050e+07  327.924011  
2014-12-27  328.911011    312.630005    327.583008    315.863007    1.518520e+07  315.863007  
2014-12-28  320.028015    311.078003    316.160004    317.239014    1.167660e+07  317.239014  
2014-12-29  320.266998    312.307007    317.700989    312.670013    1.230250e+07  312.670013  
2014-12-30  314.808990    309.372986    312.718994    310.737000    1.252830e+07  310.737000  
2014-12-31  320.192993    310.210999    310.914001    320.192993    1.394290e+07  320.192993  
2015-01-01  320.434998    314.002991    320.434998    314.248993    8.036550e+06  314.248993  
2015-01-02  315.838989    313.565002    314.079010    315.032013    7.860650e+06  315.032013  
2015-01-03  315.149994    281.082001    314.846008    281.082001    3.305440e+07  281.082001  
2015-01-04  287.230011    257.612000    281.145996    264.195007    5.562910e+07  264.195007  
2015-01-05  278.341003    265.084015    265.084015    274.473999    4.396280e+07  274.473999  
2015-01-06  287.553009    272.696014    274.610992    286.188995    2.324570e+07  286.188995  
2015-01-07  298.753998    283.079010    286.076996    294.337006    2.486680e+07  294.337006  
2015-01-08  294.135010    282.174988    294.135010    283.348999    1.998250e+07  283.348999  
2015-01-09  291.114014    280.532990    282.382996    290.407990    1.871860e+07  290.407990  
2015-01-10  288.127014    273.966003    287.303009    274.795990    1.526430e+07  274.795990  
2015-01-11  279.638000    265.039001    274.608002    265.660004    1.820080e+07  265.660004  
2015-01-12  272.203003    265.200012    266.145996    267.795990    1.888030e+07  267.795990  
2015-01-13  268.277008    219.906006    267.394012    225.860992    7.284390e+07  225.860992  
2015-01-14  223.893997    171.509995    223.893997    178.102997    9.763870e+07  178.102997  
2015-01-15  229.067001    176.897003    176.897003    209.843994    8.177350e+07  209.843994  
2015-01-16  221.591003    199.770996    209.070007    208.097000    3.842100e+07  208.097000  
2015-01-17  211.731003    194.875000    207.834000    199.259995    2.346970e+07  199.259995  
2015-01-18  218.695007    194.505997    200.050003    210.339005    3.008510e+07  210.339005  
2015-01-19  216.727997    207.317993    211.470993    214.860992    1.865830e+07  214.860992  
2015-01-20  215.240997    205.153000    212.906998    211.315002    2.405110e+07  211.315002  
2015-01-21  227.787994    211.212006    211.378006    226.897003    2.992460e+07  226.897003  
2015-01-22  237.018997    226.434006    227.322006    233.406006    3.354460e+07  233.406006  
2015-01-23  234.845001    225.195999    233.516998    232.878998    2.462170e+07  232.878998  
2015-01-24  248.210007    230.022003    232.699997    247.847000    2.478250e+07  247.847000  
2015-01-25  255.074005    243.889999    247.352005    253.718002    3.358270e+07  253.718002  
2015-01-26  309.384003    254.078995    254.078995    273.472992    1.067940e+08  273.472992  
2015-01-27  275.480011    250.653000    273.166992    263.475006    4.439900e+07  263.475006  
2015-01-28  266.535004    227.046005    263.351013    233.914993    4.435220e+07  233.914993  
2015-01-29  238.705994    220.712006    233.348007    233.513000    3.221340e+07  233.513000  
2015-01-30  242.850998    225.839005    232.772003    226.425003    2.660520e+07  226.425003  
2015-01-31  233.503998    216.309006    226.440994    217.464005    2.334820e+07  217.464005  
2015-02-01  231.574005    212.014999    216.867004    226.972000    2.912850e+07  226.972000  
2015-02-02  242.175003    222.658997    226.490997    238.229004    3.061210e+07  238.229004  
2015-02-03  245.957001    224.483002    237.453995    227.268005    4.078370e+07  227.268005  
2015-02-04  230.057999    221.113007    227.511002    226.852997    2.659430e+07  226.852997  
2015-02-05  239.404999    214.725006    227.664993    217.110992    2.251640e+07  217.110992  
2015-02-06  230.509995    216.231995    216.923004    222.266006    2.443530e+07  222.266006  
2015-02-07  230.298996    222.606995    222.632996    227.753998    2.160420e+07  227.753998  
2015-02-08  229.438004    221.076996    227.692993    223.412003    1.714520e+07  223.412003  
2015-02-09  223.977005    217.018997    223.389008    220.110001    2.779130e+07  220.110001  
2015-02-10  221.807007    215.332001    220.281998    219.839005    2.111510e+07  219.839005  
2015-02-11  223.406006    218.074005    219.731995    219.184998    1.720190e+07  219.184998  
2015-02-12  222.199005    217.613998    219.207993    221.764008    1.520620e+07  221.764008  
2015-02-13  240.259003    221.261993    221.968994    235.427002    4.274440e+07  235.427002  
2015-02-14  259.808014    235.528000    235.528000    257.321014    4.973250e+07  257.321014  
2015-02-15  265.610992    227.684006    257.506989    234.824997    5.655240e+07  234.824997  
2015-02-16  239.520996    229.022003    234.824997    233.843002    2.815370e+07  233.843002  
2015-02-17  245.774994    232.313995    233.421997    243.610001    2.736310e+07  243.610001  
2015-02-18  244.251007    232.339996    243.779999    236.326004    2.520080e+07  236.326004  
2015-02-19  242.671997    235.591995    236.410004    240.283005    1.827050e+07  240.283005  
2015-02-20  247.100998    239.298996    240.251007    243.779007    2.387670e+07  243.779007  
2015-02-21  255.320007    243.184006    243.751999    244.533997    1.228420e+07  244.533997  
2015-02-22  246.391998    233.850998    244.544006    235.977005    1.952700e+07  235.977005  
2015-02-23  240.108994    232.421005    235.994995    238.891998    1.640000e+07  238.891998  
2015-02-24  239.901001    236.401993    238.998001    238.735001    1.420040e+07  238.735001  
2015-02-25  239.339996    235.529999    238.889999    237.470001    1.149620e+07  237.470001  
2015-02-26  237.710007    234.257004    237.337006    236.425995    1.361940e+07  236.425995  
2015-02-27  256.653015    236.436005    236.436005    253.828003    4.401390e+07  253.828003  
2015-02-28  254.692001    249.479004    253.520004    254.263000    1.394930e+07  254.263000  
2015-03-01  261.660004    245.932999    254.283005    260.201996    2.521370e+07  260.201996  
2015-03-02  276.300995    258.312988    260.356995    275.670013    4.046570e+07  275.670013  
2015-03-03  285.795990    268.161011    275.045990    281.701996    5.046130e+07  281.701996  
2015-03-04  284.225006    268.126007    281.989990    273.092010    4.138300e+07  273.092010  
2015-03-05  281.666992    264.769012    272.739014    276.178009    4.130240e+07  276.178009  
2015-03-06  277.608002    270.015015    275.600006    272.722992    2.891890e+07  272.722992  
2015-03-07  277.854004    270.132996    272.294006    276.260986    1.782590e+07  276.260986  
2015-03-08  277.858002    272.565002    276.433014    274.354004    2.206790e+07  274.354004  
2015-03-09  292.700989    273.893005    274.812012    289.606995    5.917820e+07  289.606995  
2015-03-10  300.044006    289.743011    289.862000    291.760010    6.777080e+07  291.760010  
2015-03-11  297.390991    290.507996    291.524994    296.378998    3.396390e+07  296.378998  
2015-03-12  297.088013    292.412994    296.127014    294.354004    3.258520e+07  294.354004  
2015-03-13  294.497986    285.337006    294.118011    285.337006    3.142150e+07  285.337006  
2015-03-14  286.342010    280.976013    284.441986    281.885010    2.261230e+07  281.885010  
2015-03-15  286.528992    280.996002    281.424988    286.393005    1.197010e+07  286.393005  
2015-03-16  294.112000    285.684998    285.684998    290.592987    2.151610e+07  290.592987  
2015-03-17  292.364990    284.373993    290.595001    285.505005    2.149720e+07  285.505005  
2015-03-18  285.335999    249.869995    285.066986    256.299011    5.700800e+07  256.299011  
2015-03-19  264.243988    248.636002    255.880005    260.928009    5.273200e+07  260.928009  
2015-03-20  264.847992    259.161987    260.955994    261.748993    1.845670e+07  261.748993  
2015-03-21  262.196014    255.649994    261.644012    260.024994    1.713010e+07  260.024994  
2015-03-22  269.747009    259.589996    259.916992    267.959991    1.843810e+07  267.959991  
2015-03-23  277.296997    261.744995    267.894989    266.739990    2.281190e+07  266.739990  
2015-03-24  267.002991    244.154999    266.576996    245.595001    4.007370e+07  245.595001  
2015-03-25  249.190002    236.514999    247.472000    246.197006    3.586690e+07  246.197006  
2015-03-26  254.354004    244.904999    246.276001    248.531998    2.573000e+07  248.531998  
2015-03-27  256.811005    245.212997    248.565994    247.029007    1.727490e+07  247.029007  
2015-03-28  254.205002    246.975006    246.975006    252.798004    1.604090e+07  252.798004  
2015-03-29  253.139008    240.850006    252.740005    242.712997    2.169940e+07  242.712997  
2015-03-29  249.242004    239.214005    242.878998    247.526001    2.300960e+07  247.526001  
2015-03-30  248.729996    242.738998    247.453995    244.223999    2.267200e+07  244.223999  
2015-03-31  247.541000    241.160004    244.223007    247.272003    2.287720e+07  247.272003  
2015-04-01  254.460999    245.416000    247.089005    253.005005    2.627260e+07  253.005005  
2015-04-02  256.042999    251.878998    253.074005    254.322006    2.314660e+07  254.322006  
2015-04-03  255.257996    251.100006    254.291000    253.697006    1.249350e+07  253.697006  
2015-04-04  260.674988    251.942001    253.761002    260.597992    1.964920e+07  260.597992  
2015-04-05  261.798004    254.574997    260.721008    255.492004    2.003420e+07  255.492004  
2015-04-06  255.804993    252.205002    255.274002    253.179993    1.846740e+07  253.179993  
2015-04-07  253.847000    244.214996    253.063995    245.022003    3.008640e+07  245.022003  
2015-04-08  246.117996    239.399994    244.751007    243.675995    2.164350e+07  243.675995  
2015-04-09  243.694000    232.770996    243.694000    236.072006    2.888200e+07  236.072006  
2015-04-10  239.537003    234.175003    236.016006    236.552002    1.636520e+07  236.552002  
2015-04-11  237.727997    233.494995    236.535004    236.153000    1.238790e+07  236.153000  
2015-04-12  236.934998    221.996002    235.949997    224.587006    3.118180e+07  224.587006  
2015-04-13  224.975998    216.322998    224.759003    219.158997    3.171900e+07  219.158997  
2015-04-14  223.832993    218.649002    219.072998    223.832993    2.256200e+07  223.832993  
2015-04-15  229.671997    223.917007    223.917007    228.572998    2.480540e+07  228.572998  
2015-04-16  228.906006    221.942001    228.574997    222.882004    2.042980e+07  222.882004  
2015-04-17  224.315994    220.876007    222.852997    223.356003    1.293900e+07  223.356003  
2015-04-18  226.352997    222.373001    223.455994    222.600006    1.502150e+07  222.600006  
2015-04-19  226.350998    221.977005    222.612000    224.626007    1.836470e+07  224.626007  
2015-04-20  235.268997    224.300995    224.619995    235.268997    2.497800e+07  235.268997  
2015-04-21  237.908997    233.475998    235.602005    234.175995    2.384790e+07  234.175995  
2015-04-22  236.475006    233.199005    234.052994    236.462006    1.703600e+07  236.462006  
2015-04-23  236.304993    229.932999    235.970001    231.268005    2.144870e+07  231.268005  
2015-04-24  232.561005    226.337006    231.235001    226.389999    1.395720e+07  226.389999  
2015-04-25  226.944000    214.873993    226.410004    219.429993    2.894370e+07  219.429993  
2015-04-26  233.304993    218.022995    219.429001    229.285995    3.857400e+07  229.285995  
2015-04-27  229.494995    223.069000    228.968994    225.854996    2.146920e+07  225.854996  
2015-04-28  227.039993    223.429993    225.591003    225.807999    1.893650e+07  225.807999  
2015-04-29  239.563004    224.992996    225.692993    236.145004    3.381860e+07  236.145004  
2015-04-30  238.966003    232.078995    235.938995    232.078995    1.881530e+07  232.078995  
2015-05-01  235.727005    232.341003    232.341003    234.929993    1.253550e+07  234.929993  
2015-05-02  243.240005    234.082993    234.880005    240.358002    1.849410e+07  240.358002  
2015-05-03  242.638000    237.809998    240.356003    239.018005    2.122340e+07  239.018005  
2015-05-04  239.203995    232.054001    238.852005    236.121002    2.392910e+07  236.121002  
2015-05-05  236.453995    229.231003    236.248993    229.781998    2.958720e+07  229.781998  
2015-05-06  239.104996    228.572998    229.662003    237.334000    2.906440e+07  237.334000  
2015-05-07  246.274994    236.274002    237.203995    243.863007    2.744550e+07  243.863007  
2015-05-08  247.804001    239.639008    243.768997    241.832001    1.979050e+07  241.832001  
2015-05-09  244.067993    238.848999    241.729004    240.296005    1.501910e+07  240.296005  
2015-05-10  244.270004    239.376007    240.298996    242.158005    2.089230e+07  242.158005  
2015-05-11  242.880997    240.098999    242.145004    241.112000    1.928260e+07  241.112000  
2015-05-12  243.703995    235.044998    241.397995    236.376999    2.718010e+07  236.376999  
2015-05-13  237.798996    234.057007    236.214005    236.929001    2.441370e+07  236.929001  
2015-05-14  238.753006    236.794998    236.955002    237.604996    1.632940e+07  237.604996  
2015-05-15  237.697006    235.294998    237.643997    236.153000    1.108970e+07  236.153000  
2015-05-16  238.024994    236.009995    236.009995    236.802002    1.113430e+07  236.802002  
2015-05-17  237.210007    232.460007    236.886993    233.128006    1.678030e+07  233.128006  
2015-05-18  234.151001    231.817001    233.037003    231.947006    1.424190e+07  231.947006  
2015-05-19  234.682999    231.841995    231.889999    234.018005    1.549940e+07  234.018005  
2015-05-20  236.242004    233.835007    234.016006    235.343994    1.510890e+07  235.343994  
2015-05-21  240.968994    235.059998    235.320999    240.348007    2.700300e+07  240.348007  
2015-05-22  241.024994    238.690994    240.285995    238.871994    1.460500e+07  238.871994  
2015-05-23  241.977997    238.811005    238.975998    240.953003    1.150800e+07  240.953003  
2015-05-24  241.020996    236.636993    240.927002    237.110001    1.442390e+07  237.110001  
2015-05-25  238.242004    235.692001    237.104004    237.115997    1.642500e+07  237.115997  
2015-05-26  238.636002    236.695007    237.065002    237.283005    1.883700e+07  237.283005  
2015-05-27  237.824005    236.651993    237.257004    237.408005    1.382960e+07  237.408005  
2015-05-28  237.522003    235.731003    237.376999    237.095993    1.480500e+07  237.095993  
2015-05-29  237.093002    232.046005    237.091995    233.345001    1.409860e+07  233.345001  
2015-05-30  233.251999    229.542007    233.134995    230.190002    1.473080e+07  230.190002  
2015-05-31  231.712997    221.296005    230.233002    222.925995    2.609050e+07  222.925995  
2015-06-01  226.416000    222.419006    222.893997    225.802994    2.045900e+07  225.802994  
2015-06-02  227.404007    223.929993    225.735992    225.873993    1.775240e+07  225.873993  
2015-06-03  226.580994    224.054001    225.772003    224.324005    1.472810e+07  224.324005  
2015-06-04  225.968002    223.179001    224.154007    224.951996    1.805650e+07  224.951996  
2015-06-05  225.718994    224.378998    225.005005    225.619003    1.113150e+07  225.619003  
2015-06-06  226.194000    222.651993    225.595993    222.880997    1.331840e+07  222.880997  
2015-06-07  229.464005    222.839005    222.878998    228.488998    2.337840e+07  228.488998  
2015-06-08  230.953995    227.929001    228.537994    229.048004    2.835310e+07  229.048004  
2015-06-09  229.781998    228.009995    228.994995    228.802994    1.590480e+07  228.802994  
2015-06-10  230.287003    228.766998    228.854996    229.705002    1.441600e+07  229.705002  
2015-06-11  231.057007    229.313004    229.705002    229.981995    1.401770e+07  229.981995  
2015-06-12  232.651993    229.210007    229.919998    232.401993    1.330530e+07  232.401993  
2015-06-13  234.858002    232.003998    232.442001    233.542999    1.216590e+07  233.542999  
2015-06-14  237.835999    233.421997    233.421997    236.822998    1.991210e+07  236.822998  
2015-06-15  251.742004    236.121994    236.764999    250.895004    4.161200e+07  250.895004  
2015-06-16  256.852997    246.475998    250.822998    249.283997    4.385840e+07  249.283997  
2015-06-17  252.108002    244.126999    249.427994    249.007004    3.098020e+07  249.007004  
2015-06-18  250.977005    243.787003    249.042999    244.606003    2.396530e+07  244.606003  
2015-06-19  245.828003    240.626999    244.529999    245.212006    2.060810e+07  245.212006  
2015-06-20  245.223999    241.882004    245.100006    243.944000    1.060090e+07  243.944000  
2015-06-21  247.917007    243.779007    243.968994    246.990005    1.769250e+07  246.990005  
2015-06-22  247.304001    243.132996    246.927002    244.296005    1.510870e+07  244.296005  
2015-06-23  244.341003    240.514999    244.281998    240.514999    1.734490e+07  240.514999  
2015-06-24  243.332001    240.365005    240.365005    242.798996    1.613310e+07  242.798996  
2015-06-25  243.748993    241.552994    242.604004    243.593994    1.398350e+07  243.593994  
2015-06-26  251.339005    243.117004    243.548996    250.990005    2.048860e+07  250.990005  
2015-06-27  251.171997    247.434006    250.955002    249.011002    1.513760e+07  249.011002  
2015-06-28  257.173004    248.580994    248.720993    257.063995    3.474290e+07  257.063995  
2015-06-29  267.867004    255.945999    257.036011    263.071991    4.453380e+07  263.071991  
2015-06-30  265.171997    255.774002    263.345001    258.621002    2.702980e+07  258.621002  
2015-07-01  261.631012    254.115997    258.552002    255.412003    2.155190e+07  255.412003  
2015-07-02  257.076996    253.505005    255.459000    256.335999    1.903380e+07  256.335999  
2015-07-03  261.457001    254.199997    256.490997    260.885986    1.562040e+07  260.885986  
2015-07-04  274.506012    258.700989    260.804993    271.912994    4.415610e+07  271.912994  
2015-07-05  277.421997    267.600006    271.108002    269.029999    4.915480e+07  269.029999  
2015-07-06  271.341003    264.832001    269.963013    266.207001    2.885760e+07  266.207001  
2015-07-07  272.971008    264.385986    265.981995    270.785004    3.698020e+07  270.785004  
2015-07-08  272.334991    267.085999    270.826996    269.227997    4.030120e+07  269.227997  
2015-07-09  294.591003    268.802002    269.156006    284.894012    1.003900e+08  284.894012  
2015-07-10  298.506012    283.529999    284.880005    293.114990    4.110990e+07  293.114990  
2015-07-11  314.394012    292.505005    293.140015    310.867004    5.640500e+07  310.867004  
2015-07-12  310.947998    281.010986    310.826996    292.053986    6.205390e+07  292.053986  
2015-07-13  296.147003    286.638000    292.033997    287.463989    2.872720e+07  287.463989  
2015-07-14  293.247986    285.367004    288.045013    285.829010    2.748660e+07  285.829010  
2015-07-15  291.183014    275.239990    286.041992    278.088989    4.948260e+07  278.088989  
2015-07-16  280.279999    272.042999    278.091003    279.471985    2.759140e+07  279.471985  
2015-07-17  282.527008    274.075012    279.330994    274.901001    2.518710e+07  274.901001  
2015-07-18  275.670013    272.513000    274.766998    273.614014    1.533250e+07  273.614014  
2015-07-19  278.980988    272.959991    273.498993    278.980988    2.271140e+07  278.980988  
2015-07-20  280.546997    275.419006    278.881989    275.833008    2.293070e+07  275.833008  
2015-07-21  277.665985    274.381012    275.657013    277.221985    1.938980e+07  277.221985  
2015-07-22  278.110992    275.716003    277.341003    276.049011    1.853130e+07  276.049011  
2015-07-23  289.252991    275.253998    276.005005    288.278015    3.719940e+07  288.278015  
2015-07-24  290.733002    286.002014    288.164001    288.696991    2.066220e+07  288.696991  
2015-07-25  293.052002    287.705994    288.640015    292.686005    1.603230e+07  292.686005  
2015-07-26  297.773987    287.450012    292.639008    293.623993    3.059200e+07  293.623993  
2015-07-27  296.648987    293.423004    293.632996    294.427002    2.545360e+07  294.427002  
2015-07-28  294.536011    288.777008    294.484009    289.589996    2.467260e+07  289.589996  
2015-07-29  290.126007    286.567993    289.102997    287.721985    2.163580e+07  287.721985  
2015-07-30  288.959015    282.343994    287.696014    284.649994    2.362910e+07  284.649994  
2015-07-31  284.932007    278.112000    284.686005    281.601013    1.899500e+07  281.601013  
2015-08-01  283.032013    277.528992    280.449005    282.614014    1.772220e+07  282.614014  
2015-08-02  285.471008    280.233002    282.806000    281.226990    2.147410e+07  281.226990  
2015-08-03  285.714996    281.225006    281.225006    285.217987    2.190870e+07  285.217987  
2015-08-04  285.501007    281.488007    284.846985    281.881989    2.012800e+07  281.881989  
2015-08-05  281.906006    278.403015    281.906006    278.576996    1.879210e+07  278.576996  
2015-08-06  280.391998    276.365997    278.740997    279.584991    4.248480e+07  279.584991  
2015-08-07  279.928009    260.709991    279.742004    260.997009    5.853300e+07  260.997009  
2015-08-08  267.002991    260.467987    261.115997    265.083008    2.378960e+07  265.083008  
2015-08-09  267.032013    262.596008    265.477997    264.470001    2.097940e+07  264.470001  
2015-08-10  270.385986    264.093994    264.342010    270.385986    2.543390e+07  270.385986  
2015-08-11  270.673004    265.468994    270.597992    266.376007    2.681540e+07  266.376007  
2015-08-12  266.231995    262.841003    266.183014    264.079987    2.768550e+07  264.079987  
2015-08-13  267.466003    261.477997    264.131989    265.679993    2.709120e+07  265.679993  
2015-08-14  266.666992    261.295990    265.528992    261.550995    1.932110e+07  261.550995  
2015-08-15  262.440002    257.040985    261.865997    258.506989    2.971700e+07  258.506989  
2015-08-16  260.505005    257.117004    258.489990    257.976013    2.161790e+07  257.976013  
2015-08-17  257.993011    211.078995    257.925995    211.078995    4.214720e+07  211.078995  
2015-08-18  237.408997    222.766006    225.671005    226.684006    6.086920e+07  226.684006  
2015-08-19  237.365005    226.899002    226.899002    235.350006    3.227500e+07  235.350006  
2015-08-20  236.432007    231.723999    235.354996    232.569000    2.317380e+07  232.569000  
